Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,First_diff,Nifty_Open,Nifty_High,Nifty_Low,Nifty_Close
26-11-2012,RELIANCE,EQ,773.75,774.9,779.45,771,773.15,773.65,774.64,1038412,8.04E+13,2.73,5648.65,5649.20,5623.45,5635.90
27-11-2012,RELIANCE,EQ,773.65,777,788,774,785.5,786.8,782.99,2470660,1.93E+14,8.35,5658.5,5733.20,5658.00,5727.40
29-11-2012,RELIANCE,EQ,786.8,786,804,782.65,794.25,798.3,797.35,4483489,3.57E+14,14.36,5736.7,5833.50,5736.10,5825.00
30-11-2012,RELIANCE,EQ,798.3,796.05,808,790,792.8,793.7,797.44,4170481,3.33E+14,0.09,5836,5885.25,5827.85,5879.80
03-12-2012,RELIANCE,EQ,793.7,795,807,789.75,807,804,799.83,2359017,1.89E+14,2.39,5878.25,5899.15,5854.60,5870.90
04-12-2012,RELIANCE,EQ,804,806.15,825.7,806,824.8,824.7,817.63,3492574,2.86E+14,17.8,5866.8,5894.95,5859.00,5889.20
05-12-2012,RELIANCE,EQ,824.7,828.25,837.1,820.6,832,832.6,831.25,3089629,2.57E+14,13.62,5906.6,5917.80,5891.35,5900.50
06-12-2012,RELIANCE,EQ,832.6,835.95,845.85,822,843.9,843.9,833.3,2636685,2.20E+14,2.05,5926.3,5942.55,5838.90,5930.90
07-12-2012,RELIANCE,EQ,843.9,841.05,849.7,830.45,830.45,834.6,842.05,3014740,2.54E+14,8.75,5934,5949.85,5888.65,5907.40
10-12-2012,RELIANCE,EQ,834.6,834.6,837.95,821.25,828,828.3,828.13,1869316,1.55E+14,-13.92,5916.05,5919.95,5888.10,5908.90
11-12-2012,RELIANCE,EQ,828.3,832,838.35,814.5,817.55,820.05,825.7,3715258,3.07E+14,-2.43,5923.8,5965.15,5865.45,5898.80
12-12-2012,RELIANCE,EQ,820.05,825,834.8,819.35,833,832.6,828.21,2314044,1.92E+14,2.51,5917.8,5924.60,5874.25,5888.00
13-12-2012,RELIANCE,EQ,832.6,832.6,841,830.4,835,834.25,835.71,2652270,2.22E+14,7.5,5900.35,5907.45,5841.35,5851.50
14-12-2012,RELIANCE,EQ,834.25,834.5,846.8,828.5,840.35,839.25,839.87,2045918,1.72E+14,4.16,5846.9,5886.10,5839.15,5879.60
17-12-2012,RELIANCE,EQ,839.25,834.5,844.4,831,832.3,834.15,838.33,1656401,1.39E+14,-1.54,5860.5,5886.05,5850.15,5857.90
18-12-2012,RELIANCE,EQ,834.15,834.5,839.45,826,829.2,831.4,831.21,1827793,1.52E+14,-7.12,5873.6,5905.80,5823.15,5896.80
19-12-2012,RELIANCE,EQ,831.4,835.2,843.05,834.05,840.7,839.5,839,1993015,1.67E+14,7.79,5917.3,5939.40,5910.80,5929.60
20-12-2012,RELIANCE,EQ,839.5,841.95,841.95,829.5,838.2,837.85,835.8,2189272,1.83E+14,-3.2,5934.45,5937.60,5881.45,5916.40
21-12-2012,RELIANCE,EQ,837.85,833,834.5,822.2,824,825.25,828.79,2149301,1.78E+14,-7.01,5888,5888.00,5841.65,5847.70
24-12-2012,RELIANCE,EQ,825.25,825.6,827.35,815.6,820.4,820.7,819.68,1303847,1.07E+14,-9.11,5869,5871.90,5844.70,5855.70
26-12-2012,RELIANCE,EQ,820.7,822,835.9,822,828.4,828.25,829.29,1331218,1.10E+14,9.61,5864.95,5917.30,5859.55,5905.60
27-12-2012,RELIANCE,EQ,828.25,830.3,832,815.1,818.5,817.7,823.18,3680616,3.03E+14,-6.11,5930.2,5930.80,5864.70,5870.10
28-12-2012,RELIANCE,EQ,817.7,823.5,846,821.55,844,840.25,835.03,3326023,2.78E+14,11.85,5887.15,5915.75,5879.50,5908.30
31-12-2012,RELIANCE,EQ,840.25,840.3,849.8,836.8,837.05,839.55,841.78,2224287,1.87E+14,6.75,5901.2,5919.00,5897.15,5905.10
01-01-2013,RELIANCE,EQ,839.55,844,846.6,839.1,840.6,840.7,842.74,1561532,1.32E+14,0.96,5937.65,5963.90,5935.20,5950.80
02-01-2013,RELIANCE,EQ,840.7,844,856,842.55,844,847.95,849.46,3072592,2.61E+14,6.72,5982.6,6006.05,5982.00,5993.20
03-01-2013,RELIANCE,EQ,847.95,848.6,862,844.6,860.1,860.75,855.58,3946902,3.38E+14,6.12,6015.8,6017.00,5986.55,6009.50
04-01-2013,RELIANCE,EQ,860.75,861.9,864.6,853.55,862.65,861.85,860.42,3041614,2.62E+14,4.84,6011.95,6020.75,5981.55,6016.10
07-01-2013,RELIANCE,EQ,861.85,865.7,871,851.8,852,856.6,860.91,3498964,3.01E+14,0.49,6042.15,6042.15,5977.15,5988.40
08-01-2013,RELIANCE,EQ,856.6,855.1,858.1,847.9,848.95,850.65,852.15,3194175,2.72E+14,-8.76,5983.45,6007.05,5964.40,6001.70
09-01-2013,RELIANCE,EQ,850.65,852.4,859.85,848.65,854.6,852.7,854.64,3902332,3.34E+14,2.49,6006.2,6020.10,5958.45,5971.50
10-01-2013,RELIANCE,EQ,852.7,857.75,858.95,847,848.15,850.05,851.17,2112066,1.80E+14,-3.47,5998.8,6005.15,5947.30,5968.60
11-01-2013,RELIANCE,EQ,850.05,852.5,853,836.25,838.3,839.9,841.17,1840162,1.55E+14,-10,6012.4,6018.85,5940.60,5951.30
14-01-2013,RELIANCE,EQ,839.9,841,853,839,850,847.55,844.16,1614000,1.36E+14,2.99,5967.2,6036.90,5962.15,6024.00
15-01-2013,RELIANCE,EQ,847.55,846.15,851.8,838,847.1,847.15,844.51,2374487,2.01E+14,0.35,6037.85,6068.50,6018.60,6056.60
16-01-2013,RELIANCE,EQ,847.15,846.05,870.9,846.05,860,861.35,864.11,4469088,3.86E+14,19.6,6049,6055.95,5992.05,6001.80
17-01-2013,RELIANCE,EQ,861.35,862.1,893.55,859.75,888,890,879.41,5055697,4.45E+14,15.3,6001.25,6053.20,5988.10,6039.20
18-01-2013,RELIANCE,EQ,890,895,902.95,885.65,898,900.2,895.99,5201345,4.66E+14,16.58,6059.85,6083.40,6048.30,6064.40
21-01-2013,RELIANCE,EQ,900.2,938.1,955,918.05,919.9,919.95,930.67,10047910,9.35E+14,34.68,6085.75,6094.35,6065.10,6082.30
22-01-2013,RELIANCE,EQ,919.95,920,930.7,915.55,921.7,920.05,925.11,4266371,3.95E+14,-5.56,6080.15,6101.30,6040.50,6048.50
23-01-2013,RELIANCE,EQ,920.05,922.1,928.8,916.2,923.25,923.05,922.25,2674869,2.47E+14,-2.86,6052.85,6069.80,6021.15,6054.30
24-01-2013,RELIANCE,EQ,923.05,925,928.35,907,918,915.55,915.97,3071712,2.81E+14,-6.28,6046.2,6065.30,6007.85,6019.30
25-01-2013,RELIANCE,EQ,915.55,916.25,917.35,905.1,911,912.2,910.25,3220389,2.93E+14,-5.72,6024.5,6080.55,6014.45,6074.60
28-01-2013,RELIANCE,EQ,912.2,911.35,913.15,895,896.75,897.55,900.48,3063239,2.76E+14,-9.77,6082.1,6088.40,6061.40,6074.80
29-01-2013,RELIANCE,EQ,897.55,895,902,880.1,882.95,882.85,891.4,3529188,3.15E+14,-9.08,6064.7,6111.80,6042.45,6049.90
30-01-2013,RELIANCE,EQ,882.85,887.5,903.4,887.5,899.75,899.4,898.26,4032649,3.62E+14,6.86,6065,6071.95,6044.15,6055.70
31-01-2013,RELIANCE,EQ,899.4,896.65,898,883.1,887.25,886.65,887.69,3825017,3.40E+14,-10.57,6045.65,6058.05,6025.15,6034.70
01-02-2013,RELIANCE,EQ,886.65,891.35,899.8,883.6,895,894,892.3,1863597,1.66E+14,4.61,6040.95,6052.95,5983.20,5998.90
04-02-2013,RELIANCE,EQ,894,896.05,901,884.1,890.5,886.7,892.96,3130914,2.80E+14,0.66,6025.2,6038.50,5981.25,5987.20
05-02-2013,RELIANCE,EQ,886.7,884,885.9,873,873.95,874.75,876.88,2219184,1.95E+14,-16.08,5948.2,5970.35,5946.90,5956.90
06-02-2013,RELIANCE,EQ,874.75,880.45,882.9,870.8,875.45,875.65,877.32,2257604,1.98E+14,0.44,5988.05,5990.90,5953.15,5959.20
07-02-2013,RELIANCE,EQ,875.65,871.6,882,868.35,871.2,872.9,874.4,1952688,1.71E+14,-2.92,5936.45,5978.50,5927.60,5938.80
08-02-2013,RELIANCE,EQ,872.9,869.95,874,857,860.15,863.55,865.98,2190791,1.90E+14,-8.42,5929.1,5953.70,5883.65,5903.50
11-02-2013,RELIANCE,EQ,863.55,865,875,860.6,870,868.4,868.66,1904074,1.65E+14,2.68,5920.05,5924.15,5879.10,5897.80
12-02-2013,RELIANCE,EQ,868.4,868.6,880.35,865.2,876.5,875.45,873.93,2223818,1.94E+14,5.27,5894.35,5927.65,5886.45,5922.50
13-02-2013,RELIANCE,EQ,875.45,884,888,872.5,881.7,879,881.76,2407720,2.12E+14,7.83,5943.15,5969.50,5922.95,5932.90
14-02-2013,RELIANCE,EQ,879,880,883.45,851,852.45,856.05,868.12,2808132,2.44E+14,-13.64,5933.2,5940.20,5884.55,5896.90
15-02-2013,RELIANCE,EQ,856.05,854.9,857.4,834.1,843.75,845.8,844.06,3289431,2.78E+14,-24.06,5869.95,5899.95,5853.90,5887.40
18-02-2013,RELIANCE,EQ,845.8,848,854.6,843.2,846.55,847.5,849.98,1213793,1.03E+14,5.92,5888.65,5911.00,5878.45,5898.20
19-02-2013,RELIANCE,EQ,847.5,849,855,834.25,854.25,848.4,842.32,2212004,1.86E+14,-7.66,5900.2,5947.55,5883.15,5939.70
20-02-2013,RELIANCE,EQ,848.4,857.95,878.85,856.6,875.5,874.8,869.85,3399774,2.96E+14,27.53,5966.3,5971.00,5937.55,5943.00
21-02-2013,RELIANCE,EQ,874.8,869,876.8,853.65,856,859.2,863.96,3706369,3.20E+14,-5.89,5909.65,5921.15,5844.40,5852.20
22-02-2013,RELIANCE,EQ,859.2,858.5,872,858,862.5,862.6,865.72,2223041,1.92E+14,1.76,5837.95,5873.80,5835.80,5850.30
25-02-2013,RELIANCE,EQ,862.6,864,864.95,851,851.15,854.35,854.99,2258056,1.93E+14,-10.73,5870.55,5878.40,5825.00,5854.70
26-02-2013,RELIANCE,EQ,854.35,849.7,849.7,818.75,828.8,823.5,831.39,3080139,2.56E+14,-23.6,5838.3,5838.85,5748.60,5761.30
27-02-2013,RELIANCE,EQ,823.5,830,840.95,827.15,830,831.3,833.99,4048013,3.38E+14,2.6,5784.9,5818.20,5749.70,5796.90
28-02-2013,RELIANCE,EQ,831.3,837.2,839.55,805.75,817,813.85,819,6324405,5.18E+14,-14.99,5834.35,5849.90,5671.90,5693.00
01-03-2013,RELIANCE,EQ,813.85,816,818.5,805.5,808.2,810.4,811.41,3178835,2.58E+14,-7.59,5702.45,5739.45,5679.90,5719.70
04-03-2013,RELIANCE,EQ,810.4,808.9,818.25,804.9,812.1,812.6,812.14,3416863,2.77E+14,0.73,5704.7,5712.00,5663.60,5698.50
05-03-2013,RELIANCE,EQ,812.6,819.1,834.45,819.1,825.75,826.35,827.47,3008011,2.49E+14,15.33,5722.45,5790.10,5722.40,5784.20
06-03-2013,RELIANCE,EQ,826.35,831.9,838.4,826.7,834.55,835.25,833.46,2463693,2.05E+14,5.99,5816.4,5828.70,5795.05,5818.60
07-03-2013,RELIANCE,EQ,835.25,831.25,841.5,824.05,841.5,836.5,830.21,2406954,2.00E+14,-3.25,5801.3,5878.00,5801.30,5863.30
08-03-2013,RELIANCE,EQ,836.5,843,854.7,840,852.1,851.3,847.87,2315993,1.96E+14,17.66,5883.65,5952.85,5883.00,5945.70
11-03-2013,RELIANCE,EQ,851.3,852.1,860.6,840.05,841.5,844.5,852.03,2415898,2.06E+14,4.16,5946.1,5971.20,5930.35,5942.30
12-03-2013,RELIANCE,EQ,844.5,850.5,854.5,843.55,845.85,847.85,849.93,1954963,1.66E+14,-2.1,5944.6,5952.00,5893.65,5914.10
13-03-2013,RELIANCE,EQ,847.85,842.2,856.6,840.2,841.75,845,849.89,2149116,1.83E+14,-0.04,5884.8,5893.85,5842.25,5851.20
14-03-2013,RELIANCE,EQ,845,844,863.45,835.25,861.3,860.05,851.07,3380827,2.88E+14,1.18,5845.95,5920.15,5791.75,5908.90
15-03-2013,RELIANCE,EQ,860.05,864.75,869.4,838.3,843.6,843.65,849.45,2924340,2.48E+14,-1.62,5914.9,5945.65,5861.00,5872.60
18-03-2013,RELIANCE,EQ,843.65,835,843.5,830.8,834.5,834.3,836.76,1833998,1.53E+14,-12.69,5816.75,5850.20,5814.35,5835.20
19-03-2013,RELIANCE,EQ,834.3,836.6,839,811.9,825.05,825,824.98,4107716,3.39E+14,-11.78,5859.5,5863.60,5724.30,5745.90
20-03-2013,RELIANCE,EQ,825,829.4,829.8,813.35,820.5,822.7,820.16,4612611,3.78E+14,-4.82,5740.55,5745.30,5682.30,5694.40
21-03-2013,RELIANCE,EQ,822.7,825,832.8,804.75,806,812.6,820.76,3808222,3.13E+14,0.6,5705.9,5757.75,5647.95,5658.70
22-03-2013,RELIANCE,EQ,812.6,808.3,821,804.35,810.95,810.6,811.54,2714879,2.20E+14,-9.22,5659.8,5691.45,5631.80,5651.30
25-03-2013,RELIANCE,EQ,810.6,820.6,823.35,802.25,806.9,809.25,814.29,3213575,2.62E+14,2.75,5707.3,5718.40,5624.40,5633.80
26-03-2013,RELIANCE,EQ,809.25,802.5,805,780,782,783.35,790.33,4449515,3.52E+14,-23.96,5613.75,5655.30,5612.05,5641.60
28-03-2013,RELIANCE,EQ,783.35,785,785.95,764.4,778,772.9,773.51,6060564,4.69E+14,-16.82,5647.75,5692.95,5604.85,5682.50
01-04-2013,RELIANCE,EQ,772.9,781,790.8,773.8,779.35,778.75,779.78,1903323,1.48E+14,6.27,5697.35,5720.95,5675.90,5704.40
02-04-2013,RELIANCE,EQ,778.75,780.2,796.5,778.3,795.45,793.9,788.57,2539732,2.00E+14,8.79,5701.7,5754.60,5687.15,5748.10
03-04-2013,RELIANCE,EQ,793.9,797.8,799,771,775.5,776.55,786.99,2130749,1.68E+14,-1.58,5740.2,5744.95,5650.10,5672.90
04-04-2013,RELIANCE,EQ,776.55,772.5,777.95,764.2,769.15,767.55,769.23,2723719,2.10E+14,-17.76,5640.65,5644.45,5565.65,5574.70
05-04-2013,RELIANCE,EQ,767.55,769,782.4,767.7,779.15,780.1,776.36,2969243,2.31E+14,7.13,5568.1,5577.30,5534.70,5553.20
08-04-2013,RELIANCE,EQ,780.1,778.1,794.35,778,789.5,789.4,788.45,2029499,1.60E+14,12.09,5550.5,5569.20,5537.05,5542.90
09-04-2013,RELIANCE,EQ,789.4,792.1,795.6,771.1,777.7,776.95,783.91,2990299,2.34E+14,-4.54,5568.75,5603.05,5487.00,5495.10
10-04-2013,RELIANCE,EQ,776.95,780.1,783.95,771.6,778,779.4,777.87,2786488,2.17E+14,-6.04,5536.25,5569.25,5477.20,5558.70
11-04-2013,RELIANCE,EQ,779.4,784,785.1,764.15,768.1,771.1,771.37,2612370,2.02E+14,-6.5,5601.65,5610.65,5542.85,5594.00
12-04-2013,RELIANCE,EQ,771.1,767,780.4,765,775,775.35,774.4,2594372,2.01E+14,3.03,5520.7,5544.50,5494.90,5528.50
15-04-2013,RELIANCE,EQ,775.35,773.05,799.95,773.05,794.2,793.6,789.79,3699483,2.92E+14,15.39,5508.5,5592.85,5500.30,5568.40
16-04-2013,RELIANCE,EQ,793.6,797,810,785.4,801.95,804.95,801.67,4062976,3.26E+14,11.88,5562.45,5699.25,5555.85,5688.90
17-04-2013,RELIANCE,EQ,804.95,805.85,809.6,769.2,778.05,773.7,781.78,7338828,5.74E+14,-19.89,5708.65,5732.15,5669.00,5688.70
18-04-2013,RELIANCE,EQ,773.7,776.5,785.2,772.65,781,781.6,779.71,3152921,2.46E+14,-2.07,5682.7,5794.35,5681.85,5783.10
22-04-2013,RELIANCE,EQ,781.6,786,794.7,778.3,789.85,789.75,788.06,2923783,2.30E+14,8.35,5789.85,5844.85,5789.80,5834.40
23-04-2013,RELIANCE,EQ,789.75,791.5,805.8,786.05,803.55,803.7,796.84,2824426,2.25E+14,8.78,5843.1,5844.30,5791.55,5836.90
25-04-2013,RELIANCE,EQ,803.7,807.6,826.6,807.6,819,819.65,818.62,5925225,4.85E+14,21.78,5856.1,5924.60,5853.30,5916.30
26-04-2013,RELIANCE,EQ,819.65,813,825,789.7,793.7,792.4,803.95,4766434,3.83E+14,-14.67,5899.75,5907.05,5860.50,5871.40
29-04-2013,RELIANCE,EQ,792.4,793.1,798.9,788.45,793.5,792.65,792.93,4793061,3.80E+14,-11.02,5877.6,5918.65,5868.80,5904.10
30-04-2013,RELIANCE,EQ,792.65,793.65,796.65,777.15,786.1,788.2,785.65,4011397,3.15E+14,-7.28,5932.6,5962.30,5867.80,5930.20
02-05-2013,RELIANCE,EQ,788.2,787.4,807,783.4,805.1,802.9,796.38,6225752,4.96E+14,10.73,5911.4,6019.45,5910.95,5999.30
03-05-2013,RELIANCE,EQ,802.9,803,815.9,794.9,799.7,800.5,806.48,2952640,2.38E+14,10.1,5993.5,6000.30,5930.15,5944.00
06-05-2013,RELIANCE,EQ,800.5,802.2,824.95,802.2,822.5,821.6,817.64,2139146,1.75E+14,11.16,5944.9,5976.50,5928.45,5971.00
07-05-2013,RELIANCE,EQ,821.6,821.5,835.9,819.65,830,828.15,826.94,3778450,3.12E+14,9.3,5983.45,6050.50,5982.95,6043.50
08-05-2013,RELIANCE,EQ,828.15,830.1,832.9,822.05,830.2,829.65,827.8,2710630,2.24E+14,0.86,6064.15,6083.55,6024.95,6069.30
09-05-2013,RELIANCE,EQ,829.65,828.4,831.65,815,819.3,818.1,819.62,1870391,1.53E+14,-8.18,6078.35,6084.70,6040.45,6050.10
10-05-2013,RELIANCE,EQ,818.1,814.7,820.5,809.2,811,812.95,814.66,2075931,1.69E+14,-4.96,6046.25,6105.30,6045.60,6094.70
11-05-2013,RELIANCE,EQ,812.95,813.4,814.9,812,813.8,814.1,813.79,111054,9.04E+12,-0.87,6088.2,6114.55,6084.15,6107.20
13-05-2013,RELIANCE,EQ,814.1,813.35,825.5,798.8,803,803,812.59,2077188,1.69E+14,-1.2,6098.2,6104.95,5972.90,5980.40
14-05-2013,RELIANCE,EQ,803,800.55,809,795.6,798.8,798.15,803.28,2017950,1.62E+14,-9.31,5989.7,6026.20,5970.05,5995.40
15-05-2013,RELIANCE,EQ,798.15,802,820.8,802,818.2,819,813.64,2572806,2.09E+14,10.36,6018.85,6157.10,6018.85,6146.70
16-05-2013,RELIANCE,EQ,819,816,843.8,815.5,839,840.65,834.91,3473901,2.90E+14,21.27,6128.25,6187.30,6128.25,6169.90
17-05-2013,RELIANCE,EQ,840.65,840.65,844.7,823.3,836.55,835.5,833.22,2853857,2.38E+14,-1.69,6172.95,6199.95,6146.15,6187.30
20-05-2013,RELIANCE,EQ,835.5,837.4,855,828.75,831.85,831.15,842.53,3025949,2.55E+14,9.31,6198,6229.45,6146.05,6156.90
21-05-2013,RELIANCE,EQ,831.15,831.1,840,825.3,826.3,828.6,832.71,2421664,2.02E+14,-9.82,6152.35,6180.25,6102.35,6114.10
22-05-2013,RELIANCE,EQ,828.6,830.1,834,813.5,819,818.75,820.9,2875414,2.36E+14,-11.81,6127.05,6147.60,6074.45,6094.50
23-05-2013,RELIANCE,EQ,818.75,811.65,816,780.1,782.6,784.45,796.68,2925439,2.33E+14,-24.22,6050.4,6081.45,5955.70,5967.00
24-05-2013,RELIANCE,EQ,784.45,793.4,794.7,779.2,785.6,786.45,788.58,1823040,1.44E+14,-8.1,6010.7,6015.30,5936.80,5983.50
27-05-2013,RELIANCE,EQ,786.45,802.75,832.8,801,826.7,828.3,820.2,4333130,3.55E+14,31.62,5989.4,6099.90,5975.55,6083.10
28-05-2013,RELIANCE,EQ,828.3,830,846.9,826.2,843.05,843.4,836.84,4968154,4.16E+14,16.64,6086.35,6127.65,6055.40,6111.20
29-05-2013,RELIANCE,EQ,843.4,840.5,849.8,833.45,847.05,847.9,841.59,5886563,4.95E+14,4.75,6120.45,6125.05,6069.80,6104.30
30-05-2013,RELIANCE,EQ,847.9,845,846,830,833,836.8,836.76,4165950,3.49E+14,-4.83,6072.15,6133.75,6072.15,6124.00
31-05-2013,RELIANCE,EQ,836.8,834.1,835.75,802.1,805,806.3,812.13,3922347,3.19E+14,-24.63,6098.7,6106.25,5975.55,5985.90
03-06-2013,RELIANCE,EQ,806.3,803.7,805.35,785.25,787.5,787.9,790.36,3237910,2.56E+14,-21.77,5997.35,6011.00,5916.35,5939.30
04-06-2013,RELIANCE,EQ,787.9,790.6,799.8,779.15,780.3,780.2,790.21,3372217,2.66E+14,-0.15,5941.1,5981.60,5910.25,5919.40
05-06-2013,RELIANCE,EQ,780.2,780.5,804.3,780.5,802,802,794.01,2914171,2.31E+14,3.8,5908.3,5935.20,5883.70,5923.80
06-06-2013,RELIANCE,EQ,802,800,803.9,788.1,790.95,792,794.02,3911834,3.11E+14,0.01,5895,5956.55,5869.50,5921.40
07-06-2013,RELIANCE,EQ,792,794.2,802,781,783.95,783.6,792.51,2153414,1.71E+14,-1.51,5900.05,5972.70,5871.30,5881.00
10-06-2013,RELIANCE,EQ,783.6,789,795.5,782,792,789.35,788.95,2597020,2.05E+14,-3.56,5907.9,5931.65,5857.40,5878.00
11-06-2013,RELIANCE,EQ,789.35,783.5,791.5,775.3,786,785.6,784.74,3026936,2.38E+14,-4.21,5848.75,5868.05,5780.35,5788.80
12-06-2013,RELIANCE,EQ,785.6,783.05,797.5,782.2,791.45,790.8,790.15,2920051,2.31E+14,5.41,5771.75,5792.90,5738.60,5760.20
13-06-2013,RELIANCE,EQ,790.8,783,792.9,780.55,791.3,789.8,787.26,2223263,1.75E+14,-2.89,5709.35,5729.85,5683.10,5699.10
14-06-2013,RELIANCE,EQ,789.8,796.2,819.85,796.1,816.55,814.65,809.25,4017490,3.25E+14,21.99,5748.95,5819.40,5739.40,5808.40
17-06-2013,RELIANCE,EQ,814.65,815.5,827.9,811.1,825,825.55,820.95,2534907,2.08E+14,11.7,5820.4,5854.90,5770.25,5850.00
18-06-2013,RELIANCE,EQ,825.55,823.7,837.5,817.45,820.1,823.4,828.19,3579236,2.96E+14,7.24,5841.9,5863.40,5804.30,5813.60
19-06-2013,RELIANCE,EQ,823.4,822,833.25,814.9,830,831.7,824.7,3961700,3.27E+14,-3.49,5805.75,5828.40,5777.90,5822.20
20-06-2013,RELIANCE,EQ,831.7,817.9,817.9,795,800.05,798,804.43,3982470,3.20E+14,-20.27,5754.15,5755.00,5645.65,5655.90
21-06-2013,RELIANCE,EQ,798,799.9,810.35,783.6,792.8,792.85,799.99,4682806,3.75E+14,-4.44,5639.9,5686.15,5616.85,5667.60
24-06-2013,RELIANCE,EQ,792.85,790,796.15,778.5,796,792.65,789.94,3728564,2.95E+14,-10.05,5638.05,5640.00,5566.25,5590.20
25-06-2013,RELIANCE,EQ,792.65,799.7,819.9,795,802.15,803.8,807.56,4396198,3.55E+14,17.62,5606.95,5666.25,5570.25,5609.10
26-06-2013,RELIANCE,EQ,803.8,809.45,814.45,801.1,803.5,803.6,808.71,3808494,3.08E+14,1.15,5627.95,5635.25,5579.35,5588.70
27-06-2013,RELIANCE,EQ,803.6,816.5,836.95,814.4,829.35,830,826.62,5886358,4.87E+14,17.91,5647.95,5699.35,5630.95,5682.30
28-06-2013,RELIANCE,EQ,830,869.5,873,846,860.45,862.6,858.94,11002553,9.45E+14,32.32,5749.5,5852.95,5749.50,5842.20
01-07-2013,RELIANCE,EQ,862.6,862,888,855.65,887.2,885.7,878.74,4685396,4.12E+14,19.8,5834.1,5904.35,5822.20,5898.80
02-07-2013,RELIANCE,EQ,885.7,883.1,891.8,868.75,875,871.85,878.64,4064138,3.57E+14,-0.1,5885.5,5898.80,5852.30,5857.50
03-07-2013,RELIANCE,EQ,871.85,860.5,863.35,848.55,850,850.85,853.16,2929628,2.50E+14,-25.48,5811.95,5815.00,5760.40,5770.90
04-07-2013,RELIANCE,EQ,850.85,853.1,870.6,847.35,862.5,861.65,860.99,3024958,2.60E+14,7.83,5794.75,5848.20,5786.05,5836.90
05-07-2013,RELIANCE,EQ,861.65,866.35,884.75,866.35,878.8,880.35,879.11,2915951,2.56E+14,18.12,5889.95,5900.45,5858.45,5867.90
08-07-2013,RELIANCE,EQ,880.35,870,873.45,858.15,865.75,866.95,866.68,3258017,2.82E+14,-12.43,5833.15,5833.85,5775.55,5811.50
09-07-2013,RELIANCE,EQ,866.95,869.1,881.8,867.05,874.35,874.8,874.73,2953811,2.58E+14,8.05,5834.6,5864.95,5834.60,5859.00
10-07-2013,RELIANCE,EQ,874.8,874.25,879.85,839,857,856,858.34,5083109,4.36E+14,-16.39,5869.9,5879.35,5802.85,5816.70
11-07-2013,RELIANCE,EQ,856,865,873.3,859.25,871.85,870.05,867.49,2598534,2.25E+14,9.15,5894.5,5948.85,5887.95,5935.10
12-07-2013,RELIANCE,EQ,870.05,874.25,896,869.6,895,889.95,882.49,3285192,2.90E+14,15,6000.5,6019.00,5951.15,6009.00
15-07-2013,RELIANCE,EQ,889.95,886,899.9,886,896.7,896.85,893.87,2951748,2.64E+14,11.38,5991.2,6038.20,5980.95,6030.80
16-07-2013,RELIANCE,EQ,896.85,887,904.45,883.05,903,900.6,896.39,2965797,2.66E+14,2.52,5930.8,5966.05,5910.95,5955.20
17-07-2013,RELIANCE,EQ,900.6,903,917.9,903,915.55,914.95,912.79,5287638,4.83E+14,16.4,5972.25,5989.80,5926.75,5973.30
18-07-2013,RELIANCE,EQ,914.95,918,919.95,909.2,916.3,917.25,915.24,2812387,2.57E+14,2.45,5984.7,6051.10,5974.55,6038.00
19-07-2013,RELIANCE,EQ,917.25,919.05,927.9,913.05,923,923.7,922.82,3268422,3.02E+14,7.58,6057.2,6066.85,6020.25,6029.20
22-07-2013,RELIANCE,EQ,923.7,915,915,898.95,907.5,909.05,907.88,3876482,3.52E+14,-14.94,6009.75,6064.15,6004.25,6031.80
23-07-2013,RELIANCE,EQ,909.05,912.05,925,907.25,908.15,909.55,915.99,2841507,2.60E+14,8.11,6064.3,6093.35,6061.30,6077.80
24-07-2013,RELIANCE,EQ,909.55,908,916.9,895.15,907.35,909.35,908.89,3151838,2.86E+14,-7.1,6032.2,6047.25,5962.60,5990.50
25-07-2013,RELIANCE,EQ,909.35,905.95,912.2,877.45,892,890.75,898.18,3618768,3.25E+14,-10.71,5970.4,5990.65,5896.40,5907.50
26-07-2013,RELIANCE,EQ,890.75,892.2,903.7,885.45,890,890.15,895.66,2186491,1.96E+14,-2.52,5937.95,5944.50,5869.50,5886.20
29-07-2013,RELIANCE,EQ,890.15,887.05,898.65,882.55,889,885.7,889.87,2091846,1.86E+14,-5.79,5869.95,5886.00,5825.80,5831.60
30-07-2013,RELIANCE,EQ,885.7,887.05,892,853.9,864,857.35,872.39,2604256,2.27E+14,-17.48,5836.05,5861.30,5747.60,5755.00
31-07-2013,RELIANCE,EQ,857.35,858.65,879.7,842.6,875.55,872.05,860,3610644,3.11E+14,-12.39,5738.35,5752.10,5675.75,5742.00
01-08-2013,RELIANCE,EQ,872.05,875.15,882.85,844.85,848.45,850,858.47,2530722,2.17E+14,-1.53,5776.9,5808.50,5676.85,5727.80
02-08-2013,RELIANCE,EQ,850,860,871.95,850,857,857.35,861.98,2930875,2.53E+14,3.51,5750.05,5761.85,5649.00,5677.90
05-08-2013,RELIANCE,EQ,857.35,860,872.9,855.75,860,861.55,865.05,2870806,2.48E+14,3.07,5682.4,5721.00,5661.50,5685.40
06-08-2013,RELIANCE,EQ,861.55,858.45,864.2,830.15,841.1,841.05,848.22,2837977,2.41E+14,-16.83,5664.9,5664.90,5521.80,5542.20
